store_id,store_name,city
1008.0,Store_1008,Los Angeles
1009.0,Store_1009,Los Angeles
1010.0,Store_1010,Chicago
1011.0,Store_1011,New York
1012.0,Store_1012,Chicago
1013.0,Store_1013,Phoenix
1014.0,Store_1014,Phoenix
1015.0,Store_1015,Chicago
1016.0,Store_1016,Phoenix
1017.0,Store_1017,Phoenix
1018.0,Store_1018,Phoenix
1019.0,Store_1019,Phoenix
1020.0,Store_1020,Houston
1021.0,Store_1021,Houston
1022.0,Store_1022,Los Angeles
1023.0,Store_1023,Houston
1024.0,Store_1024,New York
1025.0,Store_1025,Houston
1026.0,Store_1026,Chicago
,Store_1027,Los Angeles
1028.0,Store_1028,Houston
1029.0,Store_1029,Houston
1030.0,Store_1030,Houston
1031.0,Store_1031,Houston
1032.0,Store_1032,New York
1033.0,Store_1033,Los Angeles
1034.0,Store_1034,New York
,Store_1035,New York
1036.0,Store_1036,Phoenix
1037.0,Store_1037,Los Angeles
1038.0,Store_1038,Phoenix
1039.0,Store_1039,Phoenix
1040.0,Store_1040,Los Angeles
1041.0,Store_1041,Houston
1042.0,Store_1042,Houston
1043.0,Store_1043,Phoenix
1044.0,Store_1044,Chicago
1045.0,Store_1045,New York
1046.0,Store_1046,Phoenix
1047.0,Store_1047,Phoenix
1048.0,Store_1048,Chicago
1049.0,Store_1049,New York
1050.0,Store_1050,Los Angeles
1051.0,Store_1051,Phoenix
1052.0,Store_1052,Phoenix
1053.0,Store_1053,New York
1054.0,Store_1054,Houston
1055.0,Store_1055,Phoenix
1056.0,Store_1056,New York
,Store_1057,New York
1058.0,Store_1058,Houston
1059.0,Store_1059,Phoenix
1060.0,Store_1060,Phoenix
1061.0,Store_1061,Phoenix
1062.0,Store_1062,Chicago
1063.0,Store_1063,Chicago
1064.0,Store_1064,Chicago
1065.0,Store_1065,Chicago
1066.0,Store_1066,New York
1067.0,Store_1067,Houston
1068.0,Store_1068,Phoenix
1069.0,Store_1069,Chicago
1070.0,Store_1070,Houston
1071.0,Store_1071,New York
1072.0,Store_1072,Phoenix
1073.0,Store_1073,Houston
1074.0,Store_1074,Houston
1075.0,Store_1075,Phoenix
1076.0,Store_1076,Chicago
1077.0,Store_1077,Los Angeles
1078.0,Store_1078,New York
1079.0,Store_1079,Phoenix
,Store_1080,Los Angeles
1081.0,Store_1081,Phoenix
1082.0,Store_1082,Houston
1083.0,Store_1083,Los Angeles
1084.0,Store_1084,New York
1085.0,Store_1085,Houston
1086.0,Store_1086,New York
1087.0,Store_1087,Los Angeles
1088.0,Store_1088,Chicago
1089.0,Store_1089,New York
1090.0,Store_1090,Phoenix
1091.0,Store_1091,New York
1092.0,Store_1092,Chicago
1093.0,Store_1093,Chicago
1094.0,Store_1094,New York
1095.0,Store_1095,Los Angeles
1096.0,Store_1096,Phoenix
,Store_1097,Chicago
1098.0,Store_1098,Los Angeles
1099.0,Store_1099,Houston
1100.0,Store_1100,Houston
1101.0,Store_1101,New York
1102.0,Store_1102,Houston
1103.0,Store_1103,Chicago
1104.0,Store_1104,Los Angeles
1105.0,Store_1105,Houston
1106.0,Store_1106,New York
,Store_1107,Chicago
,Store_1108,New York
1109.0,Store_1109,Houston
1110.0,Store_1110,Chicago
1111.0,Store_1111,Phoenix
1112.0,Store_1112,Los Angeles
1113.0,Store_1113,Phoenix
1114.0,Store_1114,Los Angeles
1115.0,Store_1115,New York
1116.0,Store_1116,Chicago
1117.0,Store_1117,New York
1118.0,Store_1118,Los Angeles
1119.0,Store_1119,New York
1120.0,Store_1120,New York
1121.0,Store_1121,Houston
,Store_1122,Los Angeles
1123.0,Store_1123,Phoenix
1124.0,Store_1124,Phoenix
1125.0,Store_1125,Phoenix
1126.0,Store_1126,Phoenix
1127.0,Store_1127,New York
1128.0,Store_1128,Phoenix
1129.0,Store_1129,Chicago
1130.0,Store_1130,New York
1131.0,Store_1131,Chicago
1132.0,Store_1132,Chicago
1133.0,Store_1133,New York
1134.0,Store_1134,Los Angeles
1135.0,Store_1135,Houston
1136.0,Store_1136,New York
1137.0,Store_1137,Los Angeles
,Store_1138,Los Angeles
1139.0,Store_1139,Houston
1140.0,Store_1140,Phoenix
1141.0,Store_1141,Phoenix
1142.0,Store_1142,Phoenix
1143.0,Store_1143,Chicago
1144.0,Store_1144,New York
1145.0,Store_1145,Los Angeles
1146.0,Store_1146,New York
1147.0,Store_1147,Los Angeles
1148.0,Store_1148,Chicago
1149.0,Store_1149,Los Angeles
1150.0,Store_1150,New York
1151.0,Store_1151,New York
1152.0,Store_1152,New York
1153.0,Store_1153,Los Angeles
1154.0,Store_1154,Los Angeles
1155.0,Store_1155,New York
1156.0,Store_1156,Houston
1157.0,Store_1157,Los Angeles
1158.0,Store_1158,Chicago
1159.0,Store_1159,Chicago
1160.0,Store_1160,Chicago
1161.0,Store_1161,Phoenix
1162.0,Store_1162,Phoenix
1163.0,Store_1163,Los Angeles
1164.0,Store_1164,Phoenix
1165.0,Store_1165,Los Angeles
1166.0,Store_1166,Chicago
1167.0,Store_1167,Phoenix
1168.0,Store_1168,New York
1169.0,Store_1169,Houston
,Store_1170,New York
1171.0,Store_1171,Houston
1172.0,Store_1172,Chicago
1173.0,Store_1173,Los Angeles
1174.0,Store_1174,Chicago
1175.0,Store_1175,Chicago
1176.0,Store_1176,Houston
1177.0,Store_1177,Chicago
1178.0,Store_1178,Houston
1179.0,Store_1179,Chicago
1180.0,Store_1180,New York
1181.0,Store_1181,New York
1182.0,Store_1182,New York
1183.0,Store_1183,Los Angeles
1184.0,Store_1184,Houston
1185.0,Store_1185,Los Angeles
1186.0,Store_1186,New York
1187.0,Store_1187,Los Angeles
1188.0,Store_1188,New York
1189.0,Store_1189,Los Angeles
1190.0,Store_1190,Los Angeles
1191.0,Store_1191,Phoenix
1192.0,Store_1192,Chicago
1193.0,Store_1193,Chicago
1194.0,Store_1194,New York
1195.0,Store_1195,Chicago
1196.0,Store_1196,Los Angeles
1197.0,Store_1197,New York
1198.0,Store_1198,Houston
1199.0,Store_1199,Phoenix
1200.0,Store_1200,Los Angeles
1201.0,Store_1201,Houston
1202.0,Store_1202,Houston
1203.0,Store_1203,Chicago
1204.0,Store_1204,Houston
1205.0,Store_1205,Chicago
1206.0,Store_1206,Los Angeles
1207.0,Store_1207,Chicago
1208.0,Store_1208,Chicago
1209.0,Store_1209,Houston
1210.0,Store_1210,New York
1211.0,Store_1211,Los Angeles
1212.0,Store_1212,Houston
1213.0,Store_1213,Houston
1214.0,Store_1214,New York
1215.0,Store_1215,Los Angeles
1216.0,Store_1216,Chicago
1217.0,Store_1217,Phoenix
1218.0,Store_1218,Houston
1219.0,Store_1219,Houston
1220.0,Store_1220,Phoenix
1221.0,Store_1221,New York
1222.0,Store_1222,Phoenix
1223.0,Store_1223,Phoenix
1224.0,Store_1224,New York
1225.0,Store_1225,Los Angeles
1226.0,Store_1226,Phoenix
1227.0,Store_1227,New York
1228.0,Store_1228,Chicago
1229.0,Store_1229,Chicago
1230.0,Store_1230,Chicago
1231.0,Store_1231,New York
1232.0,Store_1232,Phoenix
1233.0,Store_1233,Houston
1234.0,Store_1234,New York
1235.0,Store_1235,Phoenix
1236.0,Store_1236,Los Angeles
,Store_1237,Phoenix
1238.0,Store_1238,Houston
1239.0,Store_1239,Los Angeles
1240.0,Store_1240,Houston
1241.0,Store_1241,Houston
1242.0,Store_1242,New York
1243.0,Store_1243,Houston
1244.0,Store_1244,New York
1245.0,Store_1245,Phoenix
1246.0,Store_1246,Los Angeles
1247.0,Store_1247,New York
1248.0,Store_1248,Los Angeles
1249.0,Store_1249,New York
1250.0,Store_1250,Los Angeles
1251.0,Store_1251,Chicago
1252.0,Store_1252,Chicago
1253.0,Store_1253,Los Angeles
1254.0,Store_1254,New York
1255.0,Store_1255,New York
1256.0,Store_1256,Los Angeles
,Store_1257,Phoenix
1258.0,Store_1258,Phoenix
1259.0,Store_1259,New York
1260.0,Store_1260,Houston
1261.0,Store_1261,Phoenix
1262.0,Store_1262,Chicago
1263.0,Store_1263,Phoenix
1264.0,Store_1264,Houston
1265.0,Store_1265,Chicago
1266.0,Store_1266,Chicago
,Store_1267,Chicago
1268.0,Store_1268,Houston
1269.0,Store_1269,Chicago
,Store_1270,Chicago
1271.0,Store_1271,Chicago
1272.0,Store_1272,New York
1273.0,Store_1273,Los Angeles
1274.0,Store_1274,Los Angeles
1275.0,Store_1275,Chicago
1276.0,Store_1276,Los Angeles
1277.0,Store_1277,Los Angeles
1278.0,Store_1278,Chicago
1279.0,Store_1279,Chicago
1280.0,Store_1280,Houston
1281.0,Store_1281,New York
1282.0,Store_1282,New York
1283.0,Store_1283,Houston
1284.0,Store_1284,New York
1285.0,Store_1285,Los Angeles
1286.0,Store_1286,Los Angeles
1287.0,Store_1287,Houston
,Store_1288,Houston
1289.0,Store_1289,Los Angeles
1290.0,Store_1290,Houston
1291.0,Store_1291,Los Angeles
1292.0,Store_1292,Houston
1293.0,Store_1293,Chicago
1294.0,Store_1294,Los Angeles
1295.0,Store_1295,Houston
1296.0,Store_1296,Phoenix
1297.0,Store_1297,Chicago
1298.0,Store_1298,Houston
1299.0,Store_1299,Los Angeles
1300.0,Store_1300,Chicago
1301.0,Store_1301,Phoenix
1302.0,Store_1302,Houston
1303.0,Store_1303,New York
1304.0,Store_1304,Los Angeles
1305.0,Store_1305,Phoenix
1306.0,Store_1306,New York
1307.0,Store_1307,Chicago
1308.0,Store_1308,New York
1309.0,Store_1309,Chicago
1310.0,Store_1310,Houston
1311.0,Store_1311,Phoenix
1312.0,Store_1312,Los Angeles
1313.0,Store_1313,Chicago
1314.0,Store_1314,Houston
,Store_1315,Houston
1316.0,Store_1316,Los Angeles
1317.0,Store_1317,New York
,Store_1318,Houston
1319.0,Store_1319,New York
1320.0,Store_1320,New York
1321.0,Store_1321,Houston
1322.0,Store_1322,Phoenix
,Store_1323,Chicago
1324.0,Store_1324,Chicago
1325.0,Store_1325,Chicago
,Store_1326,Houston
1327.0,Store_1327,Phoenix
1328.0,Store_1328,Los Angeles
1329.0,Store_1329,New York
1330.0,Store_1330,Los Angeles
1331.0,Store_1331,New York
1332.0,Store_1332,Houston
1333.0,Store_1333,Houston
1334.0,Store_1334,New York
1335.0,Store_1335,New York
1336.0,Store_1336,New York
,Store_1337,Phoenix
1338.0,Store_1338,Phoenix
1339.0,Store_1339,Phoenix
1340.0,Store_1340,Phoenix
1341.0,Store_1341,Los Angeles
1342.0,Store_1342,Los Angeles
1343.0,Store_1343,Chicago
1344.0,Store_1344,New York
1345.0,Store_1345,Phoenix
1346.0,Store_1346,Chicago
1347.0,Store_1347,New York
1348.0,Store_1348,New York
1349.0,Store_1349,Los Angeles
1350.0,Store_1350,Houston
1351.0,Store_1351,Houston
1352.0,Store_1352,Chicago
1353.0,Store_1353,New York
1354.0,Store_1354,Chicago
1355.0,Store_1355,Houston
1356.0,Store_1356,Houston
1357.0,Store_1357,Houston
1358.0,Store_1358,Houston
1359.0,Store_1359,Chicago
,Store_1360,Phoenix
1361.0,Store_1361,New York
1362.0,Store_1362,Chicago
1363.0,Store_1363,Houston
1364.0,Store_1364,Los Angeles
1365.0,Store_1365,Los Angeles
1366.0,Store_1366,Chicago
1367.0,Store_1367,Los Angeles
1368.0,Store_1368,Houston
1369.0,Store_1369,New York
1370.0,Store_1370,Houston
,Store_1371,New York
1372.0,Store_1372,Chicago
1373.0,Store_1373,Los Angeles
,Store_1374,Chicago
,Store_1375,Chicago
1376.0,Store_1376,Houston
1377.0,Store_1377,New York
1378.0,Store_1378,Los Angeles
,Store_1379,New York
1380.0,Store_1380,New York
1381.0,Store_1381,Houston
1382.0,Store_1382,New York
1383.0,Store_1383,Houston
1384.0,Store_1384,New York
1385.0,Store_1385,Phoenix
1386.0,Store_1386,Chicago
,Store_1387,Houston
1388.0,Store_1388,Houston
1389.0,Store_1389,Los Angeles
1390.0,Store_1390,Phoenix
1391.0,Store_1391,Los Angeles
1392.0,Store_1392,Los Angeles
1393.0,Store_1393,Chicago
1394.0,Store_1394,Houston
1395.0,Store_1395,New York
1396.0,Store_1396,New York
1397.0,Store_1397,Los Angeles
1398.0,Store_1398,Phoenix
1399.0,Store_1399,Chicago
1400.0,Store_1400,Phoenix
1401.0,Store_1401,Los Angeles
1402.0,Store_1402,Phoenix
1403.0,Store_1403,New York
,Store_1404,Chicago
1405.0,Store_1405,Chicago
1406.0,Store_1406,Houston
1407.0,Store_1407,Chicago
1408.0,Store_1408,Chicago
1409.0,Store_1409,Houston
1410.0,Store_1410,Phoenix
1411.0,Store_1411,Phoenix
1412.0,Store_1412,Chicago
1413.0,Store_1413,Los Angeles
1414.0,Store_1414,Los Angeles
1415.0,Store_1415,New York
1416.0,Store_1416,Los Angeles
1417.0,Store_1417,Phoenix
1418.0,Store_1418,Los Angeles
1419.0,Store_1419,Houston
1420.0,Store_1420,Chicago
1421.0,Store_1421,Phoenix
1422.0,Store_1422,Los Angeles
1423.0,Store_1423,Houston
1424.0,Store_1424,Phoenix
1425.0,Store_1425,Houston
1426.0,Store_1426,Chicago
1427.0,Store_1427,Los Angeles
1428.0,Store_1428,Phoenix
1429.0,Store_1429,Houston
1430.0,Store_1430,New York
1431.0,Store_1431,Chicago
,Store_1432,New York
1433.0,Store_1433,Houston
1434.0,Store_1434,New York
1435.0,Store_1435,New York
1436.0,Store_1436,Chicago
1437.0,Store_1437,Phoenix
1438.0,Store_1438,Chicago
,Store_1439,Los Angeles
1440.0,Store_1440,New York
1441.0,Store_1441,Houston
1442.0,Store_1442,New York
1443.0,Store_1443,Phoenix
1444.0,Store_1444,Phoenix
1445.0,Store_1445,Phoenix
1446.0,Store_1446,Chicago
1447.0,Store_1447,Phoenix
1448.0,Store_1448,Houston
1449.0,Store_1449,Phoenix
1450.0,Store_1450,Phoenix
1451.0,Store_1451,Los Angeles
1452.0,Store_1452,New York
1453.0,Store_1453,Phoenix
1454.0,Store_1454,Los Angeles
1455.0,Store_1455,Chicago
1456.0,Store_1456,Houston
1457.0,Store_1457,Phoenix
1458.0,Store_1458,New York
1459.0,Store_1459,Chicago
1460.0,Store_1460,Los Angeles
1461.0,Store_1461,Chicago
1462.0,Store_1462,Los Angeles
1463.0,Store_1463,New York
1464.0,Store_1464,Chicago
1465.0,Store_1465,Houston
1466.0,Store_1466,Phoenix
1467.0,Store_1467,Los Angeles
1468.0,Store_1468,New York
1469.0,Store_1469,New York
1470.0,Store_1470,Houston
1471.0,Store_1471,New York
1472.0,Store_1472,Houston
1473.0,Store_1473,Los Angeles
1474.0,Store_1474,Phoenix
1475.0,Store_1475,Chicago
1476.0,Store_1476,Los Angeles
1477.0,Store_1477,Chicago
1478.0,Store_1478,Houston
1479.0,Store_1479,Phoenix
1480.0,Store_1480,Houston
1481.0,Store_1481,Chicago
1482.0,Store_1482,Houston
1483.0,Store_1483,Houston
1484.0,Store_1484,New York
1485.0,Store_1485,Houston
1486.0,Store_1486,Los Angeles
1487.0,Store_1487,Chicago
1488.0,Store_1488,Chicago
,Store_1489,Chicago
1490.0,Store_1490,Phoenix
1491.0,Store_1491,New York
1492.0,Store_1492,Los Angeles
1493.0,Store_1493,Houston
1494.0,Store_1494,Phoenix
1495.0,Store_1495,Phoenix
1496.0,Store_1496,Chicago
1497.0,Store_1497,Phoenix
1498.0,Store_1498,Phoenix
1499.0,Store_1499,Los Angeles
1500.0,Store_1500,Chicago
1501.0,Store_1501,New York
1502.0,Store_1502,Chicago
1503.0,Store_1503,Chicago
1504.0,Store_1504,Los Angeles
1505.0,Store_1505,Los Angeles
1506.0,Store_1506,New York
1507.0,Store_1507,Houston
1508.0,Store_1508,Houston
1509.0,Store_1509,Houston
1510.0,Store_1510,New York
1511.0,Store_1511,Los Angeles
1512.0,Store_1512,Phoenix
1513.0,Store_1513,Houston
1514.0,Store_1514,New York
1515.0,Store_1515,New York
1516.0,Store_1516,Chicago
1517.0,Store_1517,Houston
1518.0,Store_1518,New York
1519.0,Store_1519,New York
1520.0,Store_1520,Chicago
,Store_1521,Houston
1522.0,Store_1522,New York
1523.0,Store_1523,New York
1524.0,Store_1524,Los Angeles
1525.0,Store_1525,Houston
1526.0,Store_1526,Los Angeles
1527.0,Store_1527,Los Angeles
1528.0,Store_1528,Chicago
,Store_1529,Houston
1530.0,Store_1530,Houston
1531.0,Store_1531,Chicago
1532.0,Store_1532,Houston
1533.0,Store_1533,Los Angeles
1534.0,Store_1534,Los Angeles
1535.0,Store_1535,Houston
1536.0,Store_1536,New York
1537.0,Store_1537,Los Angeles
1538.0,Store_1538,Houston
1539.0,Store_1539,Phoenix
1540.0,Store_1540,Chicago
1541.0,Store_1541,Chicago
1542.0,Store_1542,Los Angeles
1543.0,Store_1543,Phoenix
1544.0,Store_1544,Houston
1545.0,Store_1545,Phoenix
1546.0,Store_1546,Phoenix
,Store_1547,Houston
1548.0,Store_1548,New York
1549.0,Store_1549,Houston
1550.0,Store_1550,New York
1551.0,Store_1551,Los Angeles
1552.0,Store_1552,Phoenix
1553.0,Store_1553,Houston
1554.0,Store_1554,Los Angeles
1555.0,Store_1555,Chicago
,Store_1556,New York
,Store_1557,Houston
1558.0,Store_1558,Chicago
,Store_1559,New York
1560.0,Store_1560,Phoenix
1561.0,Store_1561,New York
1562.0,Store_1562,Los Angeles
,Store_1563,New York
1564.0,Store_1564,Los Angeles
1565.0,Store_1565,New York
,Store_1566,Chicago
1567.0,Store_1567,Phoenix
1568.0,Store_1568,Los Angeles
1569.0,Store_1569,Los Angeles
1570.0,Store_1570,Houston
1571.0,Store_1571,Los Angeles
1572.0,Store_1572,Houston
1573.0,Store_1573,Houston
1574.0,Store_1574,Chicago
1575.0,Store_1575,Los Angeles
1576.0,Store_1576,Chicago
1577.0,Store_1577,Los Angeles
1578.0,Store_1578,Chicago
1579.0,Store_1579,New York
1580.0,Store_1580,Chicago
1581.0,Store_1581,Chicago
1582.0,Store_1582,New York
1583.0,Store_1583,Phoenix
1584.0,Store_1584,Chicago
1585.0,Store_1585,Phoenix
1586.0,Store_1586,Los Angeles
1587.0,Store_1587,Houston
1588.0,Store_1588,Houston
1589.0,Store_1589,Houston
1590.0,Store_1590,Phoenix
1591.0,Store_1591,New York
1592.0,Store_1592,Los Angeles
1593.0,Store_1593,Chicago
1594.0,Store_1594,Chicago
1595.0,Store_1595,New York
1596.0,Store_1596,New York
1597.0,Store_1597,Phoenix
1598.0,Store_1598,Los Angeles
1599.0,Store_1599,Chicago
1600.0,Store_1600,Houston
1601.0,Store_1601,New York
1602.0,Store_1602,Chicago
1603.0,Store_1603,Phoenix
,Store_1604,Houston
1605.0,Store_1605,New York
1606.0,Store_1606,Los Angeles
1607.0,Store_1607,Chicago
1608.0,Store_1608,New York
1609.0,Store_1609,Phoenix
1610.0,Store_1610,Los Angeles
1611.0,Store_1611,Houston
1612.0,Store_1612,Houston
1613.0,Store_1613,New York
,Store_1614,Los Angeles
1615.0,Store_1615,Houston
1616.0,Store_1616,Los Angeles
1617.0,Store_1617,Phoenix
1618.0,Store_1618,Houston
1619.0,Store_1619,Chicago
1620.0,Store_1620,Los Angeles
1621.0,Store_1621,Chicago
1622.0,Store_1622,Phoenix
1623.0,Store_1623,New York
1624.0,Store_1624,Phoenix
1625.0,Store_1625,Los Angeles
1626.0,Store_1626,Houston
1627.0,Store_1627,Chicago
1628.0,Store_1628,Chicago
1629.0,Store_1629,Chicago
,Store_1630,Chicago
1631.0,Store_1631,New York
1632.0,Store_1632,Phoenix
,Store_1633,Phoenix
1634.0,Store_1634,Houston
1635.0,Store_1635,Los Angeles
1636.0,Store_1636,Phoenix
1637.0,Store_1637,Phoenix
1638.0,Store_1638,Chicago
1639.0,Store_1639,Los Angeles
1640.0,Store_1640,Houston
1641.0,Store_1641,Phoenix
1642.0,Store_1642,Los Angeles
1643.0,Store_1643,Houston
1644.0,Store_1644,Houston
1645.0,Store_1645,Houston
1646.0,Store_1646,Los Angeles
1647.0,Store_1647,Phoenix
,Store_1648,Phoenix
1649.0,Store_1649,New York
1650.0,Store_1650,Chicago
1651.0,Store_1651,New York
1652.0,Store_1652,Phoenix
1653.0,Store_1653,Houston
1654.0,Store_1654,Houston
1655.0,Store_1655,Phoenix
1656.0,Store_1656,Houston
1657.0,Store_1657,Chicago
1658.0,Store_1658,Los Angeles
1659.0,Store_1659,New York
1660.0,Store_1660,Chicago
1661.0,Store_1661,Chicago
1662.0,Store_1662,Phoenix
1663.0,Store_1663,New York
1664.0,Store_1664,Phoenix
1665.0,Store_1665,Phoenix
1666.0,Store_1666,New York
1667.0,Store_1667,Chicago
1668.0,Store_1668,Houston
1669.0,Store_1669,New York
1670.0,Store_1670,Chicago
1671.0,Store_1671,Phoenix
1672.0,Store_1672,Los Angeles
1673.0,Store_1673,Los Angeles
1674.0,Store_1674,New York
1675.0,Store_1675,Chicago
,Store_1676,Phoenix
1677.0,Store_1677,Chicago
1678.0,Store_1678,Los Angeles
1679.0,Store_1679,Los Angeles
1680.0,Store_1680,Chicago
1681.0,Store_1681,New York
1682.0,Store_1682,Houston
1683.0,Store_1683,Chicago
1684.0,Store_1684,Houston
1685.0,Store_1685,Chicago
1686.0,Store_1686,Los Angeles
1687.0,Store_1687,Houston
1688.0,Store_1688,Chicago
1689.0,Store_1689,Los Angeles
1690.0,Store_1690,Houston
,Store_1691,Phoenix
1692.0,Store_1692,New York
1693.0,Store_1693,Los Angeles
1694.0,Store_1694,New York
1695.0,Store_1695,Chicago
1696.0,Store_1696,Phoenix
1697.0,Store_1697,New York
1698.0,Store_1698,Houston
1699.0,Store_1699,Los Angeles
1700.0,Store_1700,Los Angeles
1701.0,Store_1701,New York
1702.0,Store_1702,Los Angeles
1703.0,Store_1703,New York
,Store_1704,Phoenix
1705.0,Store_1705,Houston
1706.0,Store_1706,Phoenix
1707.0,Store_1707,Phoenix
1708.0,Store_1708,Los Angeles
1709.0,Store_1709,Chicago
1710.0,Store_1710,Houston
1711.0,Store_1711,Houston
1712.0,Store_1712,Houston
1713.0,Store_1713,New York
1714.0,Store_1714,Los Angeles
1715.0,Store_1715,New York
1716.0,Store_1716,New York
1717.0,Store_1717,Los Angeles
1718.0,Store_1718,Phoenix
1719.0,Store_1719,Phoenix
1720.0,Store_1720,New York
1721.0,Store_1721,Los Angeles
1722.0,Store_1722,Chicago
1723.0,Store_1723,New York
1724.0,Store_1724,Phoenix
1725.0,Store_1725,Houston
1726.0,Store_1726,Houston
1727.0,Store_1727,Los Angeles
1728.0,Store_1728,New York
1729.0,Store_1729,Houston
1730.0,Store_1730,Houston
1731.0,Store_1731,New York
1732.0,Store_1732,Chicago
1733.0,Store_1733,New York
1734.0,Store_1734,Houston
1735.0,Store_1735,Chicago
1736.0,Store_1736,New York
1737.0,Store_1737,Chicago
1738.0,Store_1738,Houston
1739.0,Store_1739,Phoenix
1740.0,Store_1740,Los Angeles
1741.0,Store_1741,New York
1742.0,Store_1742,New York
1743.0,Store_1743,New York
1744.0,Store_1744,Los Angeles
1745.0,Store_1745,Chicago
1746.0,Store_1746,Chicago
1747.0,Store_1747,New York
1748.0,Store_1748,Phoenix
1749.0,Store_1749,New York
1750.0,Store_1750,Phoenix
1751.0,Store_1751,Phoenix
1752.0,Store_1752,Chicago
1753.0,Store_1753,New York
1754.0,Store_1754,Houston
1755.0,Store_1755,Phoenix
1756.0,Store_1756,Chicago
1757.0,Store_1757,Phoenix
,Store_1758,Chicago
1759.0,Store_1759,Los Angeles
,Store_1760,Phoenix
1761.0,Store_1761,Los Angeles
,Store_1762,Los Angeles
,Store_1763,Los Angeles
1764.0,Store_1764,Phoenix
1765.0,Store_1765,Houston
1766.0,Store_1766,Phoenix
1767.0,Store_1767,Chicago
1768.0,Store_1768,Los Angeles
1769.0,Store_1769,Los Angeles
1770.0,Store_1770,Los Angeles
1771.0,Store_1771,Chicago
1772.0,Store_1772,New York
1773.0,Store_1773,Houston
1774.0,Store_1774,New York
1775.0,Store_1775,Houston
1776.0,Store_1776,Phoenix
1777.0,Store_1777,Houston
1778.0,Store_1778,Houston
1779.0,Store_1779,Phoenix
1780.0,Store_1780,Chicago
1781.0,Store_1781,New York
,Store_1782,Chicago
1783.0,Store_1783,New York
1784.0,Store_1784,Los Angeles
1785.0,Store_1785,Houston
1786.0,Store_1786,Houston
1787.0,Store_1787,New York
1788.0,Store_1788,Phoenix
1789.0,Store_1789,Houston
1790.0,Store_1790,Chicago
1791.0,Store_1791,Los Angeles
,Store_1792,Los Angeles
1793.0,Store_1793,Chicago
1794.0,Store_1794,Chicago
1795.0,Store_1795,Houston
1796.0,Store_1796,New York
1797.0,Store_1797,Phoenix
1798.0,Store_1798,Phoenix
1799.0,Store_1799,Houston
1800.0,Store_1800,Chicago
,Store_1801,Los Angeles
1802.0,Store_1802,Chicago
1803.0,Store_1803,Los Angeles
1804.0,Store_1804,Phoenix
1805.0,Store_1805,Chicago
1806.0,Store_1806,Chicago
1807.0,Store_1807,New York
1808.0,Store_1808,Houston
1809.0,Store_1809,Houston
1810.0,Store_1810,New York
1811.0,Store_1811,Chicago
1812.0,Store_1812,Chicago
1813.0,Store_1813,New York
1814.0,Store_1814,Phoenix
1815.0,Store_1815,Phoenix
1816.0,Store_1816,Houston
1817.0,Store_1817,Los Angeles
1818.0,Store_1818,Houston
1819.0,Store_1819,Houston
1820.0,Store_1820,New York
1821.0,Store_1821,New York
1822.0,Store_1822,New York
1823.0,Store_1823,New York
1824.0,Store_1824,New York
1825.0,Store_1825,Houston
1826.0,Store_1826,Los Angeles
1827.0,Store_1827,Phoenix
1828.0,Store_1828,Chicago
,Store_1829,Houston
1830.0,Store_1830,Los Angeles
1831.0,Store_1831,Los Angeles
1832.0,Store_1832,Chicago
1833.0,Store_1833,Phoenix
1834.0,Store_1834,Los Angeles
1835.0,Store_1835,Chicago
1836.0,Store_1836,Los Angeles
1837.0,Store_1837,Houston
1838.0,Store_1838,New York
1839.0,Store_1839,Houston
1840.0,Store_1840,Houston
1841.0,Store_1841,Chicago
1842.0,Store_1842,Houston
1843.0,Store_1843,New York
1844.0,Store_1844,Phoenix
1845.0,Store_1845,Los Angeles
1846.0,Store_1846,Chicago
1847.0,Store_1847,Phoenix
1848.0,Store_1848,Houston
1849.0,Store_1849,Phoenix
1850.0,Store_1850,Chicago
1851.0,Store_1851,Los Angeles
1852.0,Store_1852,New York
1853.0,Store_1853,Houston
1854.0,Store_1854,New York
1855.0,Store_1855,Houston
1856.0,Store_1856,Chicago
1857.0,Store_1857,New York
1858.0,Store_1858,Los Angeles
1859.0,Store_1859,Houston
1860.0,Store_1860,Los Angeles
1861.0,Store_1861,Houston
1862.0,Store_1862,New York
1863.0,Store_1863,New York
,Store_1864,Chicago
1865.0,Store_1865,Houston
1866.0,Store_1866,New York
1867.0,Store_1867,Houston
1868.0,Store_1868,Los Angeles
1869.0,Store_1869,Chicago
1870.0,Store_1870,Los Angeles
1871.0,Store_1871,Phoenix
1872.0,Store_1872,Los Angeles
1873.0,Store_1873,Chicago
1874.0,Store_1874,Houston
1875.0,Store_1875,Los Angeles
1876.0,Store_1876,Houston
1877.0,Store_1877,Chicago
1878.0,Store_1878,New York
1879.0,Store_1879,Los Angeles
1880.0,Store_1880,Houston
1881.0,Store_1881,Phoenix
1882.0,Store_1882,New York
1883.0,Store_1883,Chicago
1884.0,Store_1884,New York
1885.0,Store_1885,New York
1886.0,Store_1886,Chicago
1887.0,Store_1887,Los Angeles
1888.0,Store_1888,New York
1889.0,Store_1889,Chicago
1890.0,Store_1890,Phoenix
1891.0,Store_1891,Phoenix
,Store_1892,New York
1893.0,Store_1893,Phoenix
1894.0,Store_1894,Los Angeles
1895.0,Store_1895,Chicago
1896.0,Store_1896,Chicago
1897.0,Store_1897,Chicago
1898.0,Store_1898,Los Angeles
